"","Item","Part","Quest","Gender","Edu","Time","Score","ITEM_ID","SENT_ID","SENTENCE","CONDITION","TARGET_WORD","SENT_COND"
"2169","SR3b_61",27,"SR3b","female","Maîtrise",1393,5,141,563,"Licia déteste son travail actuel. Elle a été engagée par une autre entreprise avec un salaire beaucoup plus élevé. Cependant, elle a décidé d'accepter leur offre.","IMPLAUS_CONN","accepter","SC3"
"2170","SR3b_62",30,"SR3b","male","Diplôme_trois",788,3,142,568,"Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Cependant, il avait l'air professionnel pendant l'entretien.","PLAUS_CONN","professionnel","SC4"
"2171","SR3b_62",32,"SR3b","male","Maîtrise",663,2,142,568,"Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Cependant, il avait l'air professionnel pendant l'entretien.","PLAUS_CONN","professionnel","SC4"
"2172","SR3b_62",31,"SR3b","female","Diplôme_trois",2859,1,142,568,"Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Cependant, il avait l'air professionnel pendant l'entretien.","PLAUS_CONN","professionnel","SC4"
"2173","SR3b_62",27,"SR3b","female","Maîtrise",1393,4,142,568,"Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Cependant, il avait l'air professionnel pendant l'entretien.","PLAUS_CONN","professionnel","SC4"
"2174","SR3b_62",29,"SR3b","male","Doctorat",690,2,142,568,"Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Cependant, il avait l'air professionnel pendant l'entretien.","PLAUS_CONN","professionnel","SC4"
"2175","SR3b_62",28,"SR3b","female","Doctorat",1172,3,142,568,"Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Cependant, il avait l'air professionnel pendant l'entretien.","PLAUS_CONN","professionnel","SC4"
"2176","SR3b_63",32,"SR3b","male","Maîtrise",663,5,143,569,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Ils étaient tous très confortables pendant le voyage.","PLAUS_NOCONN","confortables","SC1"
"2177","SR3b_63",29,"SR3b","male","Doctorat",690,6,143,569,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Ils étaient tous très confortables pendant le voyage.","PLAUS_NOCONN","confortables","SC1"
"2178","SR3b_63",27,"SR3b","female","Maîtrise",1393,7,143,569,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Ils étaient tous très confortables pendant le voyage.","PLAUS_NOCONN","confortables","SC1"
"2179","SR3b_63",31,"SR3b","female","Diplôme_trois",2859,6,143,569,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Ils étaient tous très confortables pendant le voyage.","PLAUS_NOCONN","confortables","SC1"
"2180","SR3b_63",30,"SR3b","male","Diplôme_trois",788,6,143,569,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Ils étaient tous très confortables pendant le voyage.","PLAUS_NOCONN","confortables","SC1"
"2181","SR3b_63",28,"SR3b","female","Doctorat",1172,7,143,569,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Ils étaient tous très confortables pendant le voyage.","PLAUS_NOCONN","confortables","SC1"
"2182","SR3b_64",27,"SR3b","female","Maîtrise",1393,1,144,574,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Elle a acheté un cadeau très cher pour son amie.","IMPLAUS_NOCONN","cher","SC2"
"2183","SR3b_64",28,"SR3b","female","Doctorat",1172,2,144,574,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Elle a acheté un cadeau très cher pour son amie.","IMPLAUS_NOCONN","cher","SC2"
"2184","SR3b_64",30,"SR3b","male","Diplôme_trois",788,2,144,574,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Elle a acheté un cadeau très cher pour son amie.","IMPLAUS_NOCONN","cher","SC2"
"2185","SR3b_64",29,"SR3b","male","Doctorat",690,2,144,574,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Elle a acheté un cadeau très cher pour son amie.","IMPLAUS_NOCONN","cher","SC2"
"2186","SR3b_64",31,"SR3b","female","Diplôme_trois",2859,2,144,574,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Elle a acheté un cadeau très cher pour son amie.","IMPLAUS_NOCONN","cher","SC2"
"2187","SR3b_64",32,"SR3b","male","Maîtrise",663,3,144,574,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Elle a acheté un cadeau très cher pour son amie.","IMPLAUS_NOCONN","cher","SC2"
"2188","SR3b_65",28,"SR3b","female","Doctorat",1172,3,145,579,"Jessica avait demandé un vélo pour Noël. Ses parents lui en ont donné un. Cependant, Jessica était très heureuse de ce cadeau.","IMPLAUS_CONN","heureuse","SC3"
"2189","SR3b_65",31,"SR3b","female","Diplôme_trois",2859,5,145,579,"Jessica avait demandé un vélo pour Noël. Ses parents lui en ont donné un. Cependant, Jessica était très heureuse de ce cadeau.","IMPLAUS_CONN","heureuse","SC3"
"2190","SR3b_65",30,"SR3b","male","Diplôme_trois",788,2,145,579,"Jessica avait demandé un vélo pour Noël. Ses parents lui en ont donné un. Cependant, Jessica était très heureuse de ce cadeau.","IMPLAUS_CONN","heureuse","SC3"
"2191","SR3b_65",32,"SR3b","male","Maîtrise",663,3,145,579,"Jessica avait demandé un vélo pour Noël. Ses parents lui en ont donné un. Cependant, Jessica était très heureuse de ce cadeau.","IMPLAUS_CONN","heureuse","SC3"
"2192","SR3b_65",29,"SR3b","male","Doctorat",690,6,145,579,"Jessica avait demandé un vélo pour Noël. Ses parents lui en ont donné un. Cependant, Jessica était très heureuse de ce cadeau.","IMPLAUS_CONN","heureuse","SC3"
"2193","SR3b_65",27,"SR3b","female","Maîtrise",1393,4,145,579,"Jessica avait demandé un vélo pour Noël. Ses parents lui en ont donné un. Cependant, Jessica était très heureuse de ce cadeau.","IMPLAUS_CONN","heureuse","SC3"
"2194","SR3b_66",27,"SR3b","female","Maîtrise",1393,1,146,584,"Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. Cependant, l'opération a été un succès ce jour-là.","PLAUS_CONN","succès","SC4"
"2195","SR3b_66",29,"SR3b","male","Doctorat",690,1,146,584,"Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. Cependant, l'opération a été un succès ce jour-là.","PLAUS_CONN","succès","SC4"
"2196","SR3b_66",28,"SR3b","female","Doctorat",1172,1,146,584,"Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. Cependant, l'opération a été un succès ce jour-là.","PLAUS_CONN","succès","SC4"
"2197","SR3b_66",31,"SR3b","female","Diplôme_trois",2859,2,146,584,"Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. Cependant, l'opération a été un succès ce jour-là.","PLAUS_CONN","succès","SC4"
"2198","SR3b_66",30,"SR3b","male","Diplôme_trois",788,1,146,584,"Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. Cependant, l'opération a été un succès ce jour-là.","PLAUS_CONN","succès","SC4"
"2199","SR3b_66",32,"SR3b","male","Maîtrise",663,1,146,584,"Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. Cependant, l'opération a été un succès ce jour-là.","PLAUS_CONN","succès","SC4"
"2200","SR3b_67",27,"SR3b","female","Maîtrise",1393,7,147,585,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Il était entouré de critiques en permanence.","PLAUS_NOCONN","critiques","SC1"
"2201","SR3b_67",32,"SR3b","male","Maîtrise",663,5,147,585,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Il était entouré de critiques en permanence.","PLAUS_NOCONN","critiques","SC1"
"2202","SR3b_67",29,"SR3b","male","Doctorat",690,6,147,585,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Il était entouré de critiques en permanence.","PLAUS_NOCONN","critiques","SC1"
"2203","SR3b_67",31,"SR3b","female","Diplôme_trois",2859,6,147,585,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Il était entouré de critiques en permanence.","PLAUS_NOCONN","critiques","SC1"
"2204","SR3b_67",30,"SR3b","male","Diplôme_trois",788,6,147,585,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Il était entouré de critiques en permanence.","PLAUS_NOCONN","critiques","SC1"
"2205","SR3b_67",28,"SR3b","female","Doctorat",1172,7,147,585,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Il était entouré de critiques en permanence.","PLAUS_NOCONN","critiques","SC1"
"2206","SR3b_68",29,"SR3b","male","Doctorat",690,1,148,590,"Diana est tombée la première fois qu'elle est allée skier. Elle a juré de ne plus jamais le faire. Ces jours-ci, elle se rend sur les pistes aussi souvent que possible.","IMPLAUS_NOCONN","pistes","SC2"
"2207","SR3b_68",28,"SR3b","female","Doctorat",1172,3,148,590,"Diana est tombée la première fois qu'elle est allée skier. Elle a juré de ne plus jamais le faire. Ces jours-ci, elle se rend sur les pistes aussi souvent que possible.","IMPLAUS_NOCONN","pistes","SC2"
"2208","SR3b_68",32,"SR3b","male","Maîtrise",663,5,148,590,"Diana est tombée la première fois qu'elle est allée skier. Elle a juré de ne plus jamais le faire. Ces jours-ci, elle se rend sur les pistes aussi souvent que possible.","IMPLAUS_NOCONN","pistes","SC2"
"2209","SR3b_68",27,"SR3b","female","Maîtrise",1393,2,148,590,"Diana est tombée la première fois qu'elle est allée skier. Elle a juré de ne plus jamais le faire. Ces jours-ci, elle se rend sur les pistes aussi souvent que possible.","IMPLAUS_NOCONN","pistes","SC2"
"2210","SR3b_68",30,"SR3b","male","Diplôme_trois",788,2,148,590,"Diana est tombée la première fois qu'elle est allée skier. Elle a juré de ne plus jamais le faire. Ces jours-ci, elle se rend sur les pistes aussi souvent que possible.","IMPLAUS_NOCONN","pistes","SC2"
"2211","SR3b_68",31,"SR3b","female","Diplôme_trois",2859,2,148,590,"Diana est tombée la première fois qu'elle est allée skier. Elle a juré de ne plus jamais le faire. Ces jours-ci, elle se rend sur les pistes aussi souvent que possible.","IMPLAUS_NOCONN","pistes","SC2"
"2212","SR3b_69",31,"SR3b","female","Diplôme_trois",2859,6,149,595,"Giovanna nettoie rarement sa maison. Elle a deux jeunes enfants à la maison. Cependant, sa cuisine était tout le temps en désordre.","IMPLAUS_CONN","encombrement","SC3"
"2213","SR3b_69",29,"SR3b","male","Doctorat",690,6,149,595,"Giovanna nettoie rarement sa maison. Elle a deux jeunes enfants à la maison. Cependant, sa cuisine était tout le temps en désordre.","IMPLAUS_CONN","encombrement","SC3"
"2214","SR3b_69",30,"SR3b","male","Diplôme_trois",788,3,149,595,"Giovanna nettoie rarement sa maison. Elle a deux jeunes enfants à la maison. Cependant, sa cuisine était tout le temps en désordre.","IMPLAUS_CONN","encombrement","SC3"
"2215","SR3b_69",27,"SR3b","female","Maîtrise",1393,4,149,595,"Giovanna nettoie rarement sa maison. Elle a deux jeunes enfants à la maison. Cependant, sa cuisine était tout le temps en désordre.","IMPLAUS_CONN","encombrement","SC3"
"2216","SR3b_69",32,"SR3b","male","Maîtrise",663,3,149,595,"Giovanna nettoie rarement sa maison. Elle a deux jeunes enfants à la maison. Cependant, sa cuisine était tout le temps en désordre.","IMPLAUS_CONN","encombrement","SC3"
"2217","SR3b_69",28,"SR3b","female","Doctorat",1172,5,149,595,"Giovanna nettoie rarement sa maison. Elle a deux jeunes enfants à la maison. Cependant, sa cuisine était tout le temps en désordre.","IMPLAUS_CONN","encombrement","SC3"
"2218","SR3b_70",31,"SR3b","female","Diplôme_trois",2859,1,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.","PLAUS_CONN","carabiniers","SC4"
"2219","SR3b_70",30,"SR3b","male","Diplôme_trois",788,4,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.","PLAUS_CONN","carabiniers","SC4"
"2220","SR3b_70",29,"SR3b","male","Doctorat",690,2,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.","PLAUS_CONN","carabiniers","SC4"
"2221","SR3b_70",27,"SR3b","female","Maîtrise",1393,1,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.","PLAUS_CONN","carabiniers","SC4"
"2222","SR3b_70",28,"SR3b","female","Doctorat",1172,2,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.","PLAUS_CONN","carabiniers","SC4"
"2223","SR3b_70",32,"SR3b","male","Maîtrise",663,1,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.","PLAUS_CONN","carabiniers","SC4"
"2224","SR3b_71",30,"SR3b","male","Diplôme_trois",788,7,151,601,"Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.","PLAUS_NOCONN","arrêté","SC1"
"2225","SR3b_71",27,"SR3b","female","Maîtrise",1393,4,151,601,"Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.","PLAUS_NOCONN","arrêté","SC1"
"2226","SR3b_71",28,"SR3b","female","Doctorat",1172,6,151,601,"Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.","PLAUS_NOCONN","arrêté","SC1"
"2227","SR3b_71",29,"SR3b","male","Doctorat",690,7,151,601,"Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.","PLAUS_NOCONN","arrêté","SC1"
"2228","SR3b_71",31,"SR3b","female","Diplôme_trois",2859,7,151,601,"Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.","PLAUS_NOCONN","arrêté","SC1"
